,id,jewish_text,rus_transl,folder,im_name,_merge,source
98,ORG062,"פנ
 אשה חשו
 מרת פריידה
 בת הר יהודה
 שנ יום יא
 בחו סיוון שנת
 תקפח לפק
 תנצבה","Здесь похоронена  почтенная женщина,  госпожа Фрейда,  дочь р. Йехуды,  которая скончалась 11 числа  месяца сиван  588 года по малому исчислению.  Да будет душа её завязана в узле жизни.",Оргеев,ORG062_1,both,Сэфер
99,ORG063,"פנ אשה
 מ שרה בת ה
 אברהם שנ ךז
 בחשוון שנת
 תרז לפק
 תנצבה","Здесь похоронена женщина,  госпожа Сара, дочь р.  Авраама, которая скончалась 27  хешвана  607 года по малому исчислению.  Да будет душа её завязана в узле жизни.",Оргеев,ORG063,both,Сэфер
100,ORG064,"פנ
 אשה חשו מ
 מריישה בת ה
 אלקסנדיר שנ
 שבט שנת
 תריג ל תנצבה","Здесь похоронена  почтенная женщина, госпожа  Марьяша, дочь р.  Александра, которая скончалась  в швате  613 года по малому исчислению. Да будет душа её завязана в узле жизни.",Оргеев,ORG064,both,Сэфер
101,ORG065,,,Оргеев,ORG065,both,Сэфер
102,ORG066,"פנ
 אשה חשיו
 מרת שרה
 בת הר דב שנ
 בערח שבט
 שנת תקפז
 תנצבה","Здесь похоронена  почтенная женщина,  госпожа Сара,  дочь р. Дова, которая скончалась  в канун новомесячья швата  {5}587 года.  Да будет душа её завязана в узле жизни.",Оргеев,ORG066,both,Сэфер
103,ORG067,"איש חשו ה
 משה בה מאיר
 שנ ג בחשוון
 שנת תרז לפק
 תנצבה","Почтенный человек, р.  Моше, сын р. Меира,  который скончался 3 хешвана  607 года по малому исчислению.  Да будет душа его завязана в узле жизни.",Оргеев,ORG067,both,Сэфер
104,ORG068,"פנ
 אשה חשו
 מרת שרה בת
 הר יעקב שנ
 טז ימים בחו
 חשוון שנת תק
 פט לפק
 תנצבה","Здесь похоронена  почтенная женщина,  госпожа Сара, дочь  р. Яакова, которая скончалась  16 числа месяца  хешван  589 года по малому исчислению.  Да будет душа её завязана в узле жизни.",Оргеев,ORG068,both,Сэфер
105,ORG069,"...
 [אש]ה ה...
 [מ] וויטא ב[ת]
 ה יעקב שנ
 ךד תמוז
 שנת תרח
 לפק תנצבה","..  женщина,  [госпожа] Вита, дочь  р. Яакова, которая скончалась  24 таммуза  608 года  по малому исчислению. Да будет душа её завязана в узле жизни.",Оргеев,ORG069,both,Сэфер
106,ORG070,"פנ
 אשה חשו
 מרת גאלדא בת
 הר משה שנ
 יום ז בחו טבת
 שנת תקצא
 לפק תנצבה","Здесь похоронена  почтенная женщина,  госпожа Голда, дочь  р. Моше, которая скончалась  7 числа месяца тевет  591 года  по малому исчислению. Да будет душа её завязана в узле жизни.",Оргеев,ORG070,both,Сэфер
107,ORG071,,,Оргеев,ORG071,both,Сэфер
108,ORG072,"פנ
 אשה מרת
 סוביל בת הר
 זיינוויל שנ
 כג בסיון
 שנת תקצו
 לפק תנצבה","Здесь похоронена  женщина, госпожа  Сувл, дочь р.  Зейнвла, которая скончалась  23 сивана  5596 года  по малому исчислению. Да будет душа её завязана в узле жизни.",Оргеев,ORG072,both,Сэфер
109,ORG072,"פנ
 אשה מרת
 סוביל בת הר
 זיינוויל שנ
 כג בסיון
 שנת תקצו
 לפק תנצבה","Здесь похоронена  женщина, госпожа  Сувл, дочь р.  Зейнвла, которая скончалась  23 сивана  5596 года  по малому исчислению. Да будет душа её завязана в узле жизни.",Оргеев,ORG072_1,both,Сэфер
110,ORG073,"פנ
 אשה חשובה
 מ אסתר בת ה
 יעקב קאפיל נפ
 ברח ניסן שנת
 תרח לפק תנ
 בצה","Здесь похоронена  почтенная женщина,  госпожа Эстер, дочь р.  Яакова Копла. Скончалась  в новомесячье нисана  608 года по малому исчислению. Да будет душа её  завязана в узле жизни.",Оргеев,ORG073,both,Сэфер
111,ORG074,"פנ
 אשה חשו
 מרת מרים
 בת הר גדליה
 שנ יום ךה בח
 טיבת שנת
 תקצא לפק
 תנצבה","Здесь похоронена  почтенная женщина,  госпожа Мирьям,  дочь р. Гедальи,  которая скончалась 25 числа месяца  тевет  591 года по малому исчислению.  Да будет душа её завязана в узле жизни.",Оргеев,ORG074,both,Сэфер
112,ORG074,"פנ
 אשה חשו
 מרת מרים
 בת הר גדליה
 שנ יום ךה בח
 טיבת שנת
 תקצא לפק
 תנצבה","Здесь похоронена  почтенная женщина,  госпожа Мирьям,  дочь р. Гедальи,  которая скончалась 25 числа месяца  тевет  591 года по малому исчислению.  Да будет душа её завязана в узле жизни.",Оргеев,ORG074a,both,Сэфер
113,ORG074,"פנ
 אשה חשו
 מרת מרים
 בת הר גדליה
 שנ יום ךה בח
 טיבת שנת
 תקצא לפק
 תנצבה","Здесь похоронена  почтенная женщина,  госпожа Мирьям,  дочь р. Гедальи,  которая скончалась 25 числа месяца  тевет  591 года по малому исчислению.  Да будет душа её завязана в узле жизни.",Оргеев,ORG074a_1,both,Сэфер
114,ORG074,"פנ
 אשה חשו
 מרת מרים
 בת הר גדליה
 שנ יום ךה בח
 טיבת שנת
 תקצא לפק
 תנצבה","Здесь похоронена  почтенная женщина,  госпожа Мирьям,  дочь р. Гедальи,  которая скончалась 25 числа месяца  тевет  591 года по малому исчислению.  Да будет душа её завязана в узле жизни.",Оргеев,ORG074b,both,Сэфер
115,ORG074A,"פנ
 ... שלמה
 יעקב [שנ]
 חו ניסן שנת
 תקפט לפק
 תנצבה","Здесь похоронен  … Шломо  Яаков, [который скончался]  в месяце нисан  589 года по малому исчислению.  Да будет душа его завязана в узле жизни.",,,left_only,Сэфер
116,ORG074B,"פנ
 איש חשב הר
 שמאל בה יצחק
 שנ ךב בטבת
 שנת תקצט
 לפק
 תנצבה","Здесь похоронен  почтенный человек, р.  Шмуэль, сын р. Ицхака,  который скончался 22 тевета  599 года  по малому исчислению.  Да будет душа его завязана в узле жизни.",,,left_only,Сэфер
117,ORG075,"פנ
 אשה מרת
 פייגה בת הרר
 יהודא שנפרטר
 ביום ד לחוד
 ניסן שנת
 תקנ לפק
 תנצבה","Здесь похоронена  женщина, госпожа  Фейга, дочь рава р.  Йехуды, которая скончалась  4 числа месяца  нисан  550 года по малому исчислению.  Да будет душа её завязана в узле жизни.",Оргеев,ORG075,both,Сэфер
118,ORG076,"פנ
 הישיש הר
 דוב בהר זאב
 שנ יום ט בחו
 כיסלוו שנת
 תקפט לפק
 תנצבה","Здесь похоронен  старец р.  Дов, сын р. Зеева,  который скончался 9 числа месяца  кислев  589 года по малому исчислению.  Да будет душа его завязана в узле жизни.",Оргеев,ORG076,both,Сэфер
119,ORG077,"פנ
 איש חשו ה
 שניאר זלמן
 בה צבי שנ ךה
 אלול שנת תר
 טי ל תנצבה","Здесь похоронен  почтенный человек, р.  Шнеур Залман,  сын р. Цви, который скончался 25  элула 619 года  по малому исчислению. Да будет душа его завязана в узле жизни.",Оргеев,ORG077,both,Сэфер
